Capability,Task,BusinessProcess,Activity,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessActivity.prop
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Evidenced-_Based_Protocols_and_Condition_Guidelines,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Implementation_Process_for_Population_Health_ManagementPrograms,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,"Develop_Standards_for_Process,_Clinical_Outcomes_and_Metrics",Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Tools_and_Models_for_Care_Management_Initiatives,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Direct_Care_Record_Management_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Identify_Appropriate_Performance_Measures_and_Standards,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Identify_Initiatives_for_High_Prioritized_Populations,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Implement_Performance_Measures_and_Standards,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,"Maintain_Policies,_Procedures_and_Monitoring_of_Care_Issues",Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_Capitation,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_Health_Benefit_Programs,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_and_Report_Incidents,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Market_Services_to_Beneficiary_Eligible_Population,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Meet_Regulatory_Requirements,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_Medical_Performance,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_Performance_Against_Standards,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_Process_and_Performance_Indicators,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_and_Ensure_Quality_and_Appropriateness_of_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Operate_National_Center_for_Health_Promotion_and_Disease_Prevention,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Performance_Management,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Plan_Medical_Mission,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,ProvideCare_Coordination,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Beneficiary_Automation_and_Help_Desk_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Beneficiary_Care_Education,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Beneficiary_Education_and_Online_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Care_Management_and_Social_Work_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Contracting_Services_Support,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Health_Care_System_evaluation_and_Planning,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Health_Maintenance,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Optimum_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Quality_Improvement_management,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Recorded_Patient_Specific_Instructions,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Targeted_Population_Health_and_Educational_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Research_Internal-External_Care_Models_and_Best_Practices,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Rewards_and_Incentives_for_Compliance_to_Standards,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Verify_Completion_ofHealthcare_Services,Supports out of box,16,Procyon 15X,,Procyon,
