Capability,Task,TechRequirement,TechStandard,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\TechRequirement.prop
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_backup_log_files_to_a_local_file_media_-_remote_file_media_through_HTTP_type_protocol,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_capture_users_performing_operations_on_the_system_including_and_not_limited_to_CRUD,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_consume_SOA_Services_as_steps_inside_the_workflow,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_consume_physical_enterprise_roles,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_create_custom_reports_that_show_the_user_access_patterns,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_create_reports_based_on_workflow_usage,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_customize_the_workflow_declaratively_through_a_UI,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_define_logical_roles_in_the_system,ANSI-HL7_V2.5.1,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_define_logical_roles_in_the_system,ANSI-INCITS_359-2004,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_display_conflicts_when_the_synchronization_happens,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_do_shallow_validations_through_javascript_while_offline,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_embed_other_master_data_management_tools_through_a_pluggable_architecture,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_embed_the_vendor_user_interface_into_a_mashup,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_exchange_data_using__Asynchronous_Request-Response_exchange_pattern,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_exhange_data_using_Synchronous_Request-Response_exchange_pattern,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_express_domain_models_using_Web_Ontology_Language_(OWL),OWL,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_facilitate_multiple_levels_of_logging_that_can_be_adjusted_without_restart_of_the_system,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_identify_the_user_either_based_on_username-password_or_the_X.509_certificate,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_incorporate_custom_rules_for_data_quality_management,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_integrate_with_a_content_management_system_for_rich_media,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_locate_data_assets_through_a_consistent_and_flexible_search,DDMS_4.1,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_map_different_data_formats_into_the_product_format,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_modify_the_data_while_offline,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_offboard_users_from_the_system,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_onboard_new_users_in_the_systems,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_onboard_the_workflow_into_a_COTS_workflow_tool,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_orient_the_fields_based_on_user_preferences_i.e._move_the_fields_around,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_participate_in_context_management,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_personalize_UI_to_individual_user_needs,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_present_data-information_in_a_graphical_or_picture_form,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_provide_end_to_end_view_of_a_user_operation_from_the_point_the_user_entered_the_system_to_the_point_where_the_user_left_the_system,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_provide_industry_specific_rules_for_data_quality_management,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_relate_logical_roles_in_the_system_to_the_physical_roles_in_the_enterprise,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_resync_the_data,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_scale_the_database_horizontally_based_on_the_user_needs,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_sever_a_piece_of_data_and_make_it_offline_to_be_worked_on,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_HTML_5_technology,HTML_5,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_HTML_5_type_interaction_through_REST_and_postmessage,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_IVR_as_an_endpoint_for_service,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_SAML_Federated_security_standard_-_SAML_2.0,SAML_2.0_OASIS,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_SSL_and_consume_certificate_from_a_CA,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_a_browser_only_front_end,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_access_to_database_through_JDBC_-_ODBC,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_binary_incoming_data_formats,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_binary_outgoing_data_formats,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_biometric_data_exchange,ANSI_INCITS_398-2008,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_biometric_data_exchange,DoD_EBTS_v3.0,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_biometric_data_exchange,NIST_Special_Publication_800-76-1,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,FIPS_Pub_140-2,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,FIPS_Pub_197,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,FIPS_Pub_198-1,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,IETF_RFC_2408,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,IETF_RFC_2409,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,IETF_RFC_3852,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,IETF_RFC_4109,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,IETF_RFC_4307,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,IETF_RFC_5996,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,NIST_FIPS_Pub_180-3,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,NIST_SP_800-131A,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,NIST_SP800-107,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_confidentiality_of_data,NIST_SP800-57_Part_3,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_data_persistence_in_RDBMS,ISO-IEC_9075,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_data_persistence_in_RDF_stores,RDF_Vocabulary_Description_Language_1.0:_RDF_Schema_RDF_VDL_1.0:_RDF_Schema,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_data_persistence_in_RDF_stores,SPARQL_Query_Language_for_RDF:2008,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_database-level_encryption_of_certain_fields,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_field_level_security_utilizing_a_certificate,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_majority_of_browsers,Scaleable_Vector_Graphics_v1.1,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_majority_of_browsers,W3C_CSS3,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_majority_of_browsers,XForms_1.0,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_majority_of_browsers,XHTML_1.1:_31_May_2001,Supports out of box,16,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_many_to_many_mapping_between_physical_roles_and_logical_roles,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_message_level_security_utilizing_a_certificate,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_on_the_fly_data_cleansing_and_master_data_management_through_industry_known_rules,,Supports with configuration,72,Procyon 15X,,Procyon,
Burn_Care,"Establish_a_registry_for_those_beneficiaries_with_skin,_deep_tissue_or_respiratory_burns",Ability_to_support_role_inheritance_with_respect_to_permissions,,Supports with configuration,72,Procyon 15X,,Procyon,
