Capability,Task,BusinessRule,SLA,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessRule.prop
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","OT_and_OTA_incorporate_occupation-based_theories,_frames_of_reference,_evidence,_and_clinical_reasoning_to_guide_interventions_100%_of_time",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Patient_focused_address_95%_of_healthcare-patient_team_established_goals,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Patient_meets_criteria_for_outpatient_surgery,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Perform_appropriate_evaluation_and_intervention_including_job_analysis,_transferable_skills_analysis,_career_counseling,_vocational_evaluation,_work_adjustment,_functional_capacity_evaluations_or_physical_capacity_assessments,_work_hardening,_work_conditioning,_job_seeking_skills_training,_rehabilitation_engineering,_ergonomic_evaluations",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Preventive_measures_based_on_risk_99%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Provide_evidence_based_efficient_care_maximizing_resources._Interventions_may_include_but_are_not_limited_to:_therapeutic_exercise;_neuromusculoskeletal_re-education;_manual_therapy_to_include_peripheral_joint_and_spinal_manipulation;_prescription,_application_and_as_appropriate,_fabrication_of_assistive-adaptive_orthotics,_prosthetics,_and_protective_and_supportive_devices_and_equipment;_strength_and_conditioning_training;_debridement_and_wound_care;_rehabilitative_ultrasound_imaging;_vestibular_rehabilitation;_and_patient_education.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Qualified_staff,_equipment_and_supplies_for_projected_level_of_care_is_provided_in_100%_of_cases",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Standard_undefined,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Sufficiently_meets_quality_of_care_metrics_in_99%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",The_training_programs_need_to_provide_PEBLOs-counselors_from_novice_to_expert_the_requisite_knowledge_to_prepare_a_Medical_Evaluation_Board_(MEB)_package_and_to_appropriately_counsel_each_seriously_ill_or_injured_service_member,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","The_training_programs_need_to_provide_the_PEBLOs-counselors_with_current_policies,_rules,_regulations_and_available_resources_and_benefits_under_DoD_Directive_133235;_Veteran's_Administration_Schedule_for_Rating_Disabilities",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Training_needs_to_include_procedures_for_the_appropriate_specialty_consultation_and_referral_following_detection_of_such_signs,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Transport_appropriate_to_patient_level_of_care_provided_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","100%_of_ACIP-recommended_immunizations_will_be_available_to_all_DoD_healthcare_beneficiaries._Moreover,_all_DoD-required_immunizations_(particularly_contingency-related_immunizations)_will_be_available_to_all_DoD_personnel_who_require_them.",100%_of_ACIP-recommended_and_DoD_Required_immunizations_will_be_available_to_all_DoD_healthcare_beneficiaries.,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",100%_of_Sentinel_Events_(SE)_shall_have_a_comprehensive_Root_Cause_Analysis_(RCA)_performed_to_understand_the_causes_that_underlie_the_event,100%_of_Sentinel_Events_(SE)_shall_have_a_comprehensive_Root_Cause_Analysis_(RCA),Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",100%_of_USPSTF-recommended_preventive_health_counseling_services_will_be_available_to_all_DoD_healthcare_beneficiaries,100%_of_USPSTF-recommended_preventive_health_counseling_services_will_be_available_to_all_DoD_healthcare_beneficiaries,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",100%_of_data_will_be_fully_analyzed_to_evaluate_all_factors,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",95%_training_currency_compliance_with_HIPAA,95%_training_currency_compliance_with_HIPPA,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",95%_training_currency_compliance_with_Privacy_Act,95%_training_currency_compliance_with_Privacy_Act,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",95%_training_currency_compliance_with_other_policy-statutory_training_requirements,95%_training_currency_compliance_with_other_policy-statutory_training_requirements,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",<5%_of_DES_cases_terminated_or_returned_to_the_MTF_by_the_PEB_due_to_missing_clinical_data_or_lack_of_alignment_between_impairment_and_impact_that_did_not_permit_PEB_to_determine_FITNESS_or_UNFITNESS,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",<5%_of_DES_cases_terminated_or_returned_to_the_MTF_by_the_PEB_for_clinical_data_obtained_by_the_DoD_that_was_inadequate_to_determine_fitness_or_unfit,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",A_process_is_in_place_to_ensure_that_the_case_manager_continually_assesses_and_monitors_the_severely_ill_or_injured_warfighter?s_and_their_family_member(s)-caregiver(s)?_response_and_adherence_to_treatments_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Address_a_full_spectrum_of_intervention_strategies_to_prevent_and_mitigate_ocular_injury_or_vision_loss_from_hazardous_exposures._This_should_include,_but_is_not_limited_to:_training_of_vision_professionals,_medical_surveillance,_education_of_exposed_population,_and_intervention_through_engineering-administrative_controls_or_vision_protective_devices._The_provider_incorporates_the_full_scope_of_skills_and_talents_in_accordance_with_DA_PAM_600-4_(10-4)",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Address_full_spectrum_of_patients_needs:_95%_of_patient_and_rehab_team_identified_goals_are_addressed_and_accomplished,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Addresses_a_full_spectrum_of_intervention_strategies_to_prevent_and_mitigate_noise-induced_hearing_loss_from_hazardous_noise_exposures._This_should_include,_but_is_not_limited_to:_training_of_hearing_professionals,_medical_surveillance,_education_of_noise-exposed_population,_and_intervention_through_engineering-administrative_controls_or_hearing_protective_devices.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Addresses_full_spectrum_of_intervention_strategies_including_health_promotion_and_prevention,_deficit_remediation-restoration,_performance_maintenance,_compensation-adaptation_to_long_term_impairments,_and_disability_prevention",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Administer_a_comprehensive_and_appropriate_battery_of_audiological_tests_to_arrive_at_the_proper_diagnosis,_prognosis,_and_to_establish_an_appropriate_treatment_plan.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Administer_a_comprehensive_and_appropriate_battery_of_ocular_health_assessment_and_visual_function_tests_to_arrive_at_the_proper_diagnosis,_prognosis,_and_to_establish_an_appropriate_treatment_plan._The_provider_incorporates_the_full_scope_of_skills_and_talents_in_accordance_with_DA_PAM_600-4_(10-4)",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","All_contributing_elements;_patients,_family,_staff_and_other_stakeholders_are_included_in_planning_99%_of_time",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",All_elements_required_for_burn_care_shall_be_available_within_the_MHS_at_the_appropriate_time_and_taxonomy_of_care,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","All_relevant_factors,_issues_and_capabilities_are_considered_95%_of_the_time_prior_to_closure",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",All_relevant_factors_and_issues_assessed_90%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","All_workers_assigned_to_an_occupational_health_monitoring_protocol_receive_the_prescribed_examinations,_studies,_labs_etc._in_the_time_frames_specified_by_the_protocol.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Appropriate_care_or_restoration_provided_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Appropriate_care_or_restoration_provided_95%_of_time.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Appropriate_surgical_care_provided_99%_of_time.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Assessment_must_include_all_assessment_categories_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Assigned_personnel_are_trained_(including_appropriate_certification)_to_provide_planned_emergency_care,_treatment,_and_services.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation",Case_File_contains_all_relevant_documentation_and_required_elements_to_allow_proper_processing_and_service_continuation_determination_by_the_PEB_100%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Case_Files_include_all_required_elements,_proper_reviews_by_physicians_and_counseling_of_service_members,_and_are_accepted_95%_of_cases",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Incorporate_advanced_capabilities_as_they_become_available,_including_identification_of_candidates_for_limb_transplantation","Demographic_information_will_be_collected_and_updated_on_both_active_duty,_retirees,_and_their_dependents_who_use_military_health_services.",,Supports with configuration,48,Procyon 15X,,Procyon,
